Model,Category,Word,Instance_ID,Step,Description,Guess
gemma-2-9b-it,High-Freq Abstract,Ability,53,0,"It is a characteristic that empowers individuals to perform actions or accomplish tasks.  

This intangible quality can be inherent, learned, or developed over time, influencing one's potential and achievements.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,54,0,"It is a quality or skill that empowers one to perform actions or achieve results.  Its presence or absence can significantly influence an individual's potential and accomplishments. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,55,0,"It is a core component of an individual, often determined by inherent qualities or acquired skills. This intangible asset empowers one to perform actions, achieve goals, and navigate the complexities of life. 


Let me know if you'd like me to describe something else!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,56,0,"It is a quality or skill that allows someone to perform an action or achieve a result. It can be innate, learned, or developed over time through practice and experience.  


Let me know if you'd like me to describe something else!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,57,0,"It is a quality or skill that allows one to perform actions or achieve results.  Its presence or absence can significantly impact an individual's potential and accomplishments. 


Let me know if you'd like another riddle! 😊",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,58,0,"It is a potential for action, a capacity to do something.  It can be innate or learned, and defines what one is capable of achieving.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,59,0,"It is a potential for action, a latent power waiting to be unleashed.  This intangible asset can be honed through practice and experience, shaping one's capabilities and influencing their impact on the world.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,60,0,"It is an intangible quality that allows one to perform actions or achieve outcomes.  This characteristic can be innate, learned, or developed through practice and experience.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,61,0,"It is a characteristic that empowers an individual or entity to perform actions or achieve outcomes.  This intangible quality can be innate, learned, or bestowed, shaping one's potential and influence.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,62,0,"It's a quality that allows you to perform actions or achieve outcomes.  

This intangible asset can be learned, developed, or innate, shaping your potential and influencing your success.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,63,0,"It is an intangible quality that empowers individuals to perform actions and achieve goals.  This latent potential can be nurtured, developed, and expressed in diverse ways. 


Let me know if you'd like me to describe something else!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,64,0,"It is a quality that empowers an individual to perform actions or accomplish tasks.  It can be innate, learned, or developed over time, shaping one's capabilities and potential. 


Let me know if you'd like me to try describing another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,65,0,"It is a fundamental characteristic that empowers individuals to perform actions and achieve goals.  

This intangible quality can be innate, learned, or developed through experience, influencing one's potential and accomplishments.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,66,0,"It is a fundamental aspect of an individual, allowing them to perform actions and achieve goals. This intangible quality can be inherent, learned, or developed over time, shaping one's potential and capabilities.  


Let me know if you'd like another attempt at describing it!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,67,0,"It's a quality that empowers you to perform actions, achieve goals, and navigate the world.  

It can be innate, learned, or developed through practice, shaping your potential and influencing your successes.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,68,0,"It is a capacity or skill that allows an individual to perform a specific action or achieve a particular result. This intangible asset can be innate, learned, or developed through practice and experience. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,69,0,"It is a potential for action, a hidden strength waiting to be unleashed.  

It can be honed and developed, but also fleeting and fragile, capable of both great good and terrible harm.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,70,0,"It is an inherent characteristic that empowers individuals to perform actions and accomplish tasks.  This intangible quality can be developed, honed, or even suppressed, shaping one's potential and impact on the world. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,71,0,"It's a characteristic that allows an individual or entity to perform actions or achieve results.  This intangible quality can be innate, learned, or developed through practice and experience.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,72,0,"It is a fundamental aspect of being, allowing individuals to act and interact with the world around them.  This intangible quality can be learned, developed, or innate, shaping one's potential and accomplishments. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,73,0,"It is an intangible asset, often hard-earned and developed over time.  This capacity can be used to perform tasks, achieve goals, or overcome challenges. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,74,0,"It is a characteristic that allows an individual to perform a specific action or task.  This intangible quality can be innate, learned, or developed over time, influencing one's capabilities and potential.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,75,0,"It is a fundamental aspect of an individual, often categorized and developed over time. It empowers actions, shapes potential, and distinguishes individuals from one another.  


Let me know if you'd like another attempt!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,76,0,"It is a potential for action, a hidden spark within that can be kindled and honed to achieve desired outcomes.  Though unseen, its impact on the world is undeniable, shaping destinies and altering realities.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,77,0,"It is a potential for action, residing within an individual or entity.  

This intangible quality can be learned, developed, or innate, shaping what one can accomplish.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,78,0,"It is a latent quality within an entity,  often determined by nature or nurture. This inherent potential can manifest in various forms, influencing actions, accomplishments, and overall capabilities. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,79,0,"It is a potential for action, a latent power waiting to be unleashed.  It can manifest in diverse forms, shaping our capabilities and influencing our interactions with the world.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,80,0,"It is a characteristic that empowers an individual or entity to perform actions or achieve outcomes. This intangible asset can be innate, learned, or developed over time, shaping one's potential and capabilities.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,81,0,"It's a fundamental aspect of a being, often developed through practice and experience.  This intangible quality allows one to perform actions, achieve goals, and interact with the world in diverse ways.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,82,0,"It is a fundamental aspect of being, allowing individuals to perform actions and achieve goals. It encompasses a range of skills, talents, and capabilities that shape our potential and influence our interactions with the world.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,83,0,"It is a characteristic that allows for the performance of actions or tasks.  

This intangible quality can be innate, learned, or developed through practice and experience. 


Let me know if you'd like to try another description!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,84,0,"It is a potential for action, often inherent within an individual or entity.  

This potential can be honed through practice, training, or even innate traits, leading to the capacity to perform specific tasks or achieve desired outcomes.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,85,0,"It's a fundamental aspect of a being, enabling actions and achievements.  It can be innate, learned, or even bestowed, shaping an individual's potential and impact on the world. 


Let me know if you'd like me to describe something else! 😊",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,86,0,"It is a potential for action, a latent power within.  It can be learned, honed, or even inherited, shaping what one can achieve and accomplish.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,87,0,"It is a core aspect of an individual, representing their potential to perform actions and achieve outcomes.  It can be innate, learned, or developed through practice and experience.  


Let me know if you'd like me to describe another concept! 😊",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,88,0,"It is a quality or power that allows one to perform actions or achieve results. It can be innate, learned, or granted, and often determines one's potential and limitations.  


Let me know if you'd like me to try describing something else!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,89,0,"It is a potential for action, a latent power waiting to be unleashed.  It can be learned, honed, or even inherited, shaping our interactions with the world and determining what we can achieve.  


Let me know if you'd like another try!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,90,0,"It is a fundamental aspect of individuals and entities, granting them the capacity to perform actions and achieve outcomes.  

This intangible quality can be innate, learned, or developed through experience, influencing success, limitations, and overall potential.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,91,0,"It is a potential for action, a hidden power waiting to be unleashed.  It can be learned, honed, and used to overcome obstacles and achieve goals. 


Let me know if you'd like another description!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,92,0,"It is a fundamental human characteristic that allows for the performance of actions and accomplishments.  

This intangible quality can be innate or developed, influencing an individual's potential and impact on the world.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,93,0,"It's an intangible quality that allows you to perform actions or achieve outcomes.  This potential can be innate, learned, or developed through practice and experience. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,94,0,"It's a fundamental characteristic that allows an individual to perform actions or achieve goals.  

This intangible quality can be innate, learned, or developed through experience and practice.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,95,0,"It is a quality that empowers one to perform actions or achieve outcomes.  This intangible trait can be innate, learned, or developed through practice and experience. 


Let me know if you'd like another try at describing it!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,96,0,"It's a characteristic that sets individuals apart, allowing them to perform actions or achieve goals.  

This potential can be innate or developed through practice and experience, shaping one's capabilities and opportunities.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,97,0,"It is a quality or skill that allows an individual to perform actions or achieve outcomes.  This intangible asset can be inherent, learned, or developed through practice and experience.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,98,0,"It is an inherent quality or skill that empowers an individual to perform actions or achieve outcomes.  This intangible asset can be learned, developed, or naturally possessed, shaping one's potential and capabilities. 


Let me know if you'd like me to describe something else!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,99,0,"It is a potential for action, a spark waiting to be ignited.  It can manifest in countless forms, shaping our world and defining our limits.",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,100,0,"It is a potential for action, a latent power waiting to be unleashed.  It can manifest in diverse forms, shaping our capabilities and defining our impact on the world. 


Let me know if you'd like me to describe another concept!",Ability
gemma-2-9b-it,High-Freq Abstract,Ability,1,1,It enables achievement.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,2,1,Willpower enables us to act and succeed.,willpower
gemma-2-9b-it,High-Freq Abstract,Ability,3,1,A characteristic that allows for action.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,4,1,"The possibility of doing something, existing inside someone or something.",potential
gemma-2-9b-it,High-Freq Abstract,Ability,5,1,"It's an essential part of existence, enabling action and goal attainment.  This non-physical trait can be inherent, acquired, or strengthened over time.",willpower
gemma-2-9b-it,High-Freq Abstract,Ability,6,1,It is an ability that leads to accomplishments.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,7,1,"It's a core part of a person, deciding what they can do and accomplish. 

This non-physical trait can be natural or learned, affecting outcomes and forming skills.",ability
gemma-2-9b-it,High-Freq Abstract,Ability,8,1,It's a core characteristic that shapes someone's ability to act and succeed.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,9,1,"It's a trait that drives results. This unobservable ability can be acquired, cultivated, or innate, impacting your possibilities and affecting your achievements.",skill
gemma-2-9b-it,High-Freq Abstract,Ability,10,1,It is an inner strength that enables accomplishment.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,11,1,Agency enables action and goal attainment.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,12,1,It is a dormant ability with the capacity to grow and influence our experiences.,intelligence
gemma-2-9b-it,High-Freq Abstract,Ability,13,1,It is a hidden ability that influences achievements.,motivation
gemma-2-9b-it,High-Freq Abstract,Ability,14,1,Ability.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,15,1,Ability to accomplish tasks and outcomes.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,16,1,"Untapped power resides within, ready to be developed and refined, directing our behavior and impacting our results.",talent
gemma-2-9b-it,High-Freq Abstract,Ability,17,1,The ability to accomplish things.,capability
gemma-2-9b-it,High-Freq Abstract,Ability,18,1,"An internal ability to act, originating from nature, experience, or external factors, influencing how someone engages with their surroundings.",agency
gemma-2-9b-it,High-Freq Abstract,Ability,19,1,It is a core trait that drives behavior and sets people apart.,character
gemma-2-9b-it,High-Freq Abstract,Ability,20,1,"Untapped ability, waiting to be developed, influences success and life direction.",willpower
gemma-2-9b-it,High-Freq Abstract,Ability,21,1,Inner capability that drives results and impacts the world.,potential
gemma-2-9b-it,High-Freq Abstract,Ability,22,1,It is a characteristic that enables accomplishment and progress.,motivation
gemma-2-9b-it,High-Freq Abstract,Ability,23,1,Ability,ability
gemma-2-9b-it,High-Freq Abstract,Ability,24,1,"Untapped power exists within, ready to be shaped and developed. 


Its use can bring success, expertise, or ruin, based on the user's purpose and capability.",power
gemma-2-9b-it,High-Freq Abstract,Ability,25,1,Ability to accomplish things.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,26,1,"It's an essential ability that drives accomplishment. This non-physical trait can be natural, taught, or grown over time. 


Let me know if you want to try another one!",ability
gemma-2-9b-it,High-Freq Abstract,Ability,27,1,It's an inherent trait that enables us to act and succeed. This skill can be improved over time.,skill
gemma-2-9b-it,High-Freq Abstract,Ability,28,1,The ability to act and succeed.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,29,1,Agency enables action and goal accomplishment.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,30,1,"It is a key trait that enables accomplishment. 

This non-physical quality can be natural, acquired, or cultivated.",ability
gemma-2-9b-it,High-Freq Abstract,Ability,31,1,Ability to act and succeed.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,32,1,Ability to act effectively and succeed.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,33,1,It is a non-physical trait that enables accomplishment.,motivation
gemma-2-9b-it,High-Freq Abstract,Ability,34,1,A capability for executing a defined function.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,35,1,Ability,ability
gemma-2-9b-it,High-Freq Abstract,Ability,36,1,Ability.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,37,1,"It is an inner capability waiting to be expressed, capable of taking form as ability, gift, or strength, influencing one's success and relationships.",potential
gemma-2-9b-it,High-Freq Abstract,Ability,38,1,The ability to act and succeed.,motivation
gemma-2-9b-it,High-Freq Abstract,Ability,39,1,Ability  is what enables accomplishment.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,40,1,A characteristic enabling accomplishment of a specific outcome.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,41,1,It is an ability that helps people accomplish things.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,42,1,A capability that enables accomplishment.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,43,1,A capability that enables accomplishment.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,44,1,"It's essential for accomplishing things and drives results. This non-physical trait can be natural, taught, or improved upon.",willpower
gemma-2-9b-it,High-Freq Abstract,Ability,45,1,It's an inherent ability that drives us to accomplish things. This skill can be developed over time.,willpower
gemma-2-9b-it,High-Freq Abstract,Ability,46,1,It is an inherent part of a person that determines what they can do and accomplish.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,47,1,"Untapped ability with the possibility of growth and decline, influencing a person's skills and prospects.",talent
gemma-2-9b-it,High-Freq Abstract,Ability,48,1,Untapped power with the ability to take on many shapes.,potential
gemma-2-9b-it,High-Freq Abstract,Ability,49,1,Ability to accomplish things.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,50,1,Ability to accomplish tasks and results.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,51,1,An ability that enables accomplishment.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,52,1,"It's essential for doing things and engaging with reality.  

It can be natural, acquired, or received, influencing what someone can achieve and how they function.",agency
gemma-2-9b-it,High-Freq Abstract,Ability,53,1,It enables action and goal completion.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,54,1,Ability.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,55,1,"It's an essential part of a person, shaped by nature or nurture. It enables action, success, and living a fulfilling life.",ability
gemma-2-9b-it,High-Freq Abstract,Ability,56,1,Ability.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,57,1,The ability to accomplish things.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,58,1,"The possibility of performing an act, a skill or talent.",ability
gemma-2-9b-it,High-Freq Abstract,Ability,59,1,"Untapped ability with the possibility to grow through development and life lessons, affecting a person's skills and influence.",potential
gemma-2-9b-it,High-Freq Abstract,Ability,60,1,The ability to accomplish things.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,61,1,The ability to act and make things happen.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,62,1,It is a characteristic that enables achievement.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,63,1,It is an inner strength that helps people succeed.,motivation
gemma-2-9b-it,High-Freq Abstract,Ability,64,1,Ability.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,65,1,Agency drives action and success.,motivation
gemma-2-9b-it,High-Freq Abstract,Ability,66,1,"It is essential for action and accomplishment.  It can be innate, acquired, or cultivated, influencing possibilities and abilities.",ability
gemma-2-9b-it,High-Freq Abstract,Ability,67,1,"It enables action, achievement, and adaptation.",ability
gemma-2-9b-it,High-Freq Abstract,Ability,68,1,Ability.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,69,1,"Untapped power, capable of growth, but also temporary and double-edged.",power
gemma-2-9b-it,High-Freq Abstract,Ability,70,1,It is a natural ability that drives action and achievement.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,71,1,The ability to produce outcomes.,ability
gemma-2-9b-it,High-Freq Abstract,Ability,72,1,"It's essential for engagement and influence.  It can be taught, grown, or natural, impacting what someone can achieve.",intelligence
gemma-2-9b-it,High-Freq Abstract,Ability,73,1,"A skill acquired through effort and experience, useful for accomplishing objectives and navigating obstacles.",skill
gemma-2-9b-it,High-Freq Abstract,Ability,74,1,A trait enabling the execution of particular actions.,ability
